degree_id,course_id,course,done
243,3147,Advanced Descriptive Analytics,yes
243,3200,Principles of Survey Analysis,yes
243,3201,Applied Sampling,yes
243,3202,Survey Analysis and Design,yes
246,3148,,yes
246,1894,Data and Information Management,yes
246,1896,Foundations in Statistics,yes
246,1906,,yes
246,1911,Foundations of Data,yes
246,9514,Enterprise Data Management,yes
246,12883,Decision Methods and Modeling,yes
246,11726,Presentation and Visualization of Data,yes
246,11164,Optimization and Risk Assessment,yes
246,1659,Predictive Analytics,yes
246,13148,Advanced Data Analytics,yes
246,5386,Capstone in Data Analytics,yes
246,8882,Project Management,yes
246,5480,Information Technology,yes
246,5405,,yes
246,2804,,yes
235,7164,Applied Statistics I,yes
235,6208,Applied Statistics II,yes
235,10331,Theory of Statistics I,yes
235,10329,Theory of Statistics II,yes
235,11843,Topics in Statistics,yes
235,11845,Linear Statistical Models,yes
235,11847,Multivariate Analysis,yes
235,11849,Topics in Statistics,yes
235,11851,Applied Probability I,yes
235,12141,Applied Probability II,yes
235,12142,Analysis I,yes
235,12143,Numerical Linear Algebra,yes
235,3431,Probability Theory I,yes
235,100,Probability Theory II,yes
235,118,Real Analysis I,yes
235,3431,Research Seminar,yes
217,119,Marketing Analytics Major or Minor:,yes
217,113,,yes
217,108,Marketing Research,yes
217,151,Consumer Behavior,yes
217,146,,yes
217,150,Marketing Analytics Fundamentals ,yes
217,83,Marketing Analytics II,yes
217,95,Marketing Analytics Practicum,yes
217,154,Marketing Analytics Internship,yes
217,124,,yes
217,97,Database Management and Design,yes
217,7155,Applications of Economic Analysis,yes
249,1338,Introduction to Quantitative Analysis,yes
249,143,Precalculus,yes
249,126,Introduction to Scripting,yes
249,169,Calculus I: Single-Variable Calculus,yes
249,145,Applied Statistics II: Regression Analysis,yes
249,125,Introduction to Statistical Analysis System,yes
249,170,Introduction to Structured Query Language,yes
249,152,Oracle SQL Fundamentals,yes
249,96,Foundation of Data Analytics,yes
249,100,Fundamentals of Data Mining,yes
249,124,Data Analytics I,yes
249,97,Data Analytics II,yes
249,7323,Decision Support Presentation,yes
249,162,Capstone in Data Analytics,yes
249,139,Introduction to Data and Information Management,yes
249,131,Database Design,yes
249,149,Project Management in Information Technology,yes
249,132,Management Science through Spreadsheets,yes
249,93,Business Law I,yes
249,88,Public Relations,yes
249,133,Social Media,yes
247,134,Advanced Information Technology,yes
247,147,Object Oriented Application Development,yes
247,117,Innovations in Information Technology,yes
247,121,Technical Communication,yes
247,98,Operating Systems,yes
247,99,Information Technology Project and Team Management,yes
247,109,Telecommunications and Networking,yes
247,95,Principles of Database Design,yes
247,128,Capstone in Information Technology,yes
247,105,Data and Information Management,yes
247,156,Information Technology,yes
247,140,,yes
247,2844,Healthcare Informatics,yes
247,157,Social & Organizational Issues in Healthcare,yes
247,164,Management of Information Technology,yes
250,9412,,yes
250,10656,Numerical Methods,yes
250,8720,Linear Algebra and its Application Applied Statistics,yes
250,8123,Introduction to Biostatistics,yes
250,5578,Design and Analysis of Experiments,yes
253,10858,,yes
253,1981,Basic Statistics,yes
254,2792,Business Data Management,yes
254,1330,Advanced Design and Development of Information Systems,yes
254,2771,Business Analytics Programming,yes
254,3522,Computers and Information Systems,yes
254,7911,Information Security,yes
254,7928,Information Technology in the Digital Era,yes
254,8863,Machine Learning,yes
254,10689,Object Oriented Programming I,yes
254,10690,Object Oriented Programming II,yes
254,13139,Supply Chain Solutions,yes
254,13140,Supply Chain Solutions,yes
254,1563,Analytics for Business Intelligence,yes
254,2807,Business Forecasting,yes
254,13858,Understand Data,yes
254,1576,Analyze Data,yes
254,5278,Data Mining for Finance,yes
254,6064,Dynamic Pricing and Revenue Management,yes
254,6797,Financial Time Series,yes
254,8075,Interpretation of Data,yes
254,13150,Survey Sampling,yes
254,11561,Quality Management,yes
257,6734,Financial Decision Making,yes
257,10086,Database Systems and Decision Support,yes
257,10098,Data Warehousing and Business Intelligence,yes
257,2191,Process Optimization and Analytics,yes
257,2207,Risk Management: Methods and Applications,yes
257,2193,Multivariate Data Analytics,yes
257,2194,Experimental Design,yes
257,10100,Knowledge Discovery in Databases,yes
257,2195,Statistical Learning and Analytics,yes
257,2197,Social Network Analytics,yes
257,2199,Web Mining,yes
257,2202,Cognitive Computing,yes
257,2204,Data and Information Quality,yes
257,2208,Risk Management: Methods and Applications,yes
257,2212,Marketing Analytics,yes
257,2215,Supply Chain Analytics,yes
257,2217,Data Streams Analytics: Internet of Things,yes
257,2219,Big Data Technologies,yes
257,2224,Applied Analytics in a World of Big Data,yes
258,10096,Data Warehousing & Business Intelligence,yes
258,10099,Knowledge Discovery in Databases,yes
258,2192,Multivariate Data Analytics,yes
258,2196,Social Network Analytics,yes
258,2211,Marketing Analytics,yes
258,2214,Supply Chain Analytics,yes
258,2218,Big Data Seminar,yes
259,9938,Project Management Fundamentals,yes
259,5665,,yes
259,6733,Financial Decision Making,yes
259,5665,,yes
259,9941,Organizational Behavior and Design,yes
259,5665,,yes
259,10079,Analysis and Development of Information Systems,yes
259,5665,,yes
259,10085,Database Systems and Decision Support,yes
259,5665,,yes
259,10117,Managing Emerging Information Technology,yes
259,5665,,yes
259,10118,Process Innovation and Management,yes
259,5665,,yes
259,10119,Integrating Information System Technologies,yes
259,5665,,yes
259,10123,Information Technology Strategy,yes
259,5665,,yes
259,12083,,yes
259,2818,Business Intelligence & Analytics,yes
259,10093,Designing the Knowledge Organization,yes
259,10097,Data Warehousing and Business Intelligence,yes
259,10099,Knowledge Discovery in Databases,yes
262,12774,PROBABILITY THEORY,yes
262,4895,ALGORITHMS FOR DATA SCIENCE,yes
262,12773,STATISTICAL INFERENCE AND MODELING,yes
262,3532,COMPUTER SYSTEMS FOR DATA SCIENCE,yes
262,3533,MACHINE LEARNING FOR DATA SCIENCE,yes
262,12772,EXPLORATORY DATA ANALYSIS AND VISUALIZATION,yes
262,6476,DATA SCIENCE CAPSTONE AND ETHICS,yes
262,3531,,yes
266,12990,Linear Models with Matrices,yes
266,12993,Probability Models and Inference,yes
266,12995,Professional Development,yes
266,12996,Data Analysis Project,yes
266,12980,Python Programming and its Applications in Statistics,yes
266,12979,Statistical Sampling,yes
266,12985,Statistical Computing,yes
266,12980,Python Programming and its Applications in Statistics,yes
266,12981,Multivariate Analysis,yes
266,12982,Categorical Data,yes
266,12983,Applied Design,yes
266,12984,Survival Analysis,yes
266,12986,Applied Time Series Analysis,yes
266,12987,Data Mining and Machine Learning,yes
266,12988,Bayesian Data Analysis: Principles and Practice,yes
266,12994,Statistics for Financial Engineering,yes
266,12989,Applied Statistical Computation with SAS,yes
266,12997,Functional Data Analysis,yes
266,12998,Computationally Intensive Statistical Methods,yes
266,1392,Econometrics I,yes
266,2577,Theory of Interest,yes
266,2578,Quantitative Genomics and Genetics,yes
266,2579,Computational Genetics and Genomics,yes
266,2580,Bioinformatics Programming,yes
266,4010,Machine Learning,yes
266,4123,Machine Learning for Data Science,yes
266,9300,Stochastic Processes,yes
266,10904,Industrial Data and Systems Analysis,yes
266,10907,Monte Carlo Simulation,yes
266,10909,Applied Stochastic Processes,yes
266,10910,Bayesian Machine Learning,yes
266,8664,,yes
270,5085,Advanced Programming Techniques,yes
270,5090,Fundamentals of Computational Mathematics,yes
270,5092,Statistics and Probability for Data Analytics,yes
270,5094,Data Acquisition and Management,yes
270,5095,Knowledge and Visual Analytics,yes
270,5105,Business Analytics and Data Mining,yes
270,5120,Analytics Master's Research Project,yes
270,5083,Information and Systems,yes
270,5088,Simulation and Modeling Techniques,yes
270,5096,Mathematical Modeling Techniques for Data Analytics,yes
270,5098,Project Management Concepts,yes
270,5099,Overview of Current Technologies for Sustainability,yes
270,5100,Managing Innovation and Strategy,yes
270,5101,Data Exploration and Outlier Analysis,yes
270,5102,Quantitative Finance,yes
270,5104,Web Analytics,yes
270,5106,Machine Learning and Big Data,yes
270,5107,Managerial Decision Analytics,yes
270,5108,Predictive Analytics,yes
270,5110,Urban Society and Sustainability,yes
270,5114,Current Topics in Urban Sustainability: Energy,yes
270,5113,Special Topics in Data Analytics,yes
270,5115,Current Topics in Urban Sustainability: Transportation,yes
270,5116,Current Topics in Urban Sustainability: Complex Systems,yes
270,5118,Independent Study,yes
271,1722,Applied Social Research,yes
271,1347,Advanced Methods,yes
271,12013,Special Topics in Research Methods,yes
271,13759,,yes
271,11338,Program and Policy Evaluation,yes
271,7080,Geographic Information Systems,yes
271,13900,Using Education Data for Research,yes
271,12031,Social Media Marketing Analytics,yes
271,13969,Web Survey Design,yes
271,10605,NLP and Text Mining,yes
271,5387,Data Visualization,yes
271,9796,Methods of Causal Inference,yes
271,12009,Qualitative Methods,yes
271,12010,The Sociology of Organizations: Government and Non-Profits,yes
271,12012,Demography,yes
271,12014,Cooperative Education Field Placement,yes
271,12015,Internship in Social Research,yes
271,12016,Seminar in Selected Topics in Sociology,yes
271,13759,Topics change regularly. Examples include:,yes
271,10891,Oral History,yes
271,8969,Marketing,yes
271,3574,Consumer Behavior,yes
271,5484,Database Marketing,yes
271,13887,Urban Policy and Planning,yes
271,12042,Sociology of Education,yes
271,11589,Racial and Ethnic Segregation,yes
271,7332,Healthcare Policy,yes
271,5315,Data Science,yes
271,12013,Special Topics in Research Methods,yes
271,13760,,yes
271,9796,Methods of Causal Inference,yes
271,7080,Geographic Information Systems,yes
271,5387,Data Visualization,yes
271,12031,Social Media Marketing Analytics,yes
271,10604,NLP and Sentiment Analysis,yes
271,4674,Database Systems,yes
271,4679,Special Topics in Computer Science,yes
271,731,,yes
271,8859,Machine Learning,yes
271,5272,Data Mining and Warehousing,yes
271,5297,Data Organization and Retrieval,yes
272,6699,,yes
272,2870,Database Management,yes
272,2874,Web Analytics,yes
272,2872,Data Mining for Business,yes
272,12135,,yes
272,2871,Business Analytics for Managers,yes
272,2873,Text Analytics,yes
272,8362,Big Data Analytics,yes
272,13122,,yes
272,2869,Business Performance & Risk Management and Analytics,yes
272,2875,Data Warehousing,yes
272,3223,Cognitive Computing,yes
272,3224,Machine Learning,yes
272,3226,Information Fusion,yes
272,3228,Data Mining,yes
272,3229,Algorithms and Data Analysis,yes
272,5603,Statistics,yes
272,5604,Statistical Methods and Computation I,yes
272,8358,Business Information Technology,yes
272,8359,Systems Analysis and Design,yes
272,8361,Business Modeling with Advanced Spreadsheet Methods,yes
272,8360,Project Management,yes
272,10167,Marketing Decision Models,yes
272,10166,Data-Driven Marketing Decisions,yes
272,11854,Explanatory Models,yes
275,10517,  Introduction to Data Science,yes
275,10518,  Probability and Statistics for Data Science,yes
275,10524,  Machine Learning,yes
275,10525,  Big Data,yes
275,5746,  Capstone Project and Presentation,yes
275,5747,  Inference and Representation,yes
275,5749,  Deep Learning,yes
275,5751,  Natural Language Processing with Representation Learning,yes
275,5755,  Natural Language Understanding and Computational Semantics,yes
275,5753,  Optimization-based Data Analysis,yes
275,5757,Natural Language Understanding and Computational Semantics,yes
275,5760,Information Visualization,yes
275,5761,Large-Scale Visual Analytics,yes
275,5764,Optimization-Based Data Analysis,yes
275,5762,Inference and Representation,yes
275,4353,Convex and Nonsmooth Optimization,yes
275,4354,  Natural Language Processing with Representation Learning,yes
275,5765,  Natural Language Understanding and Computational Semantics,yes
275,5754,  Inference and Representation,yes
275,4798,  Deep Learning,yes
275,5760,  Text as Data,yes
275,5761,Natural Language Processing,yes
275,5753,  Inference and Representation,yes
275,5757,  Experimental Physics Research,yes
275,5774,  Theoretical Physics Research,yes
275,4797,  Research Reading,yes
275,5753,  Computational Physics,yes
275,11067,  Statistical Physics,yes
275,11068,  Biophysics,yes
275,11069,  Special Topics,yes
275,11059,  Special Topics,yes
275,11060,  Special Topics in Astrophysics,yes
275,11062,  Special Topics in Astrophysics,yes
275,11065,  Phase Transitions and Critical Phenomena,yes
275,11066,,yes
275,11063,,yes
277,11064,Principles of Urban Informatics,yes
277,11061,Civic Analytics & Urban Intelligence,yes
277,14034,Applied Data Science,yes
277,6336,Urban Spatial Analytics,yes
277,11278,,yes
277,3237,Urban Decision Models,yes
277,1680,"Data Governance, Ethics & Privacy Lab",yes
277,13891,,yes
277,4949,Urban Science Intensive I,yes
277,13886,,yes
277,5222,Urban Science Intensive II,yes
277,4950,,yes
277,13888,Machine Learning for Cities,yes
277,4953,,yes
277,13889,Data Visualization,yes
277,4961,,yes
277,8871,Advanced Topics,yes
277,4952,Justice Systems Algorithms,yes
277,5387,Managing IT,yes
277,4958,Data Driven Mobility Modeling,yes
277,1381,,yes
277,4955,Urban Sensing,yes
277,4956,,yes
277,5207,Applied Data Analytics for Public Policy,yes
277,4962,,yes
277,13890,Advanced Spatial Analytics,yes
277,4960,,yes
277,1678,Monitoring Cities,yes
