degree_id,quote_id,course
306,1592,"This course provides an introduction to data, probability, sampling and its importance to analytical decision-making in business. Upon successful completion of this course, students will have the foundational skills necessary to summarize data, describe relationships among variables, and conduct one-sample and two-sample statistical inference."
306,1592,Prerequisites: MTH 102 or MTH 104 or MTH 121 or three years of college preparatory mathematics or permission of department chair.
306,1592,Cross-listed with STA 125.
306,1592,ISA 177. Independent Studies. (0-5)
306,1592,
306,1592,ISA 203. Supplementary Business Statistics. (1)
306,1592,
306,1592,Review of elementary statistics. Regression analysis and statistical process control. For students needing additional coursework to complete the topics in ISA 205.
306,1592,"Prerequisite: MTH 151, STA 261 or equivalents."
306,1592,ISA 205. Business Statistics. (4) (MPT)
306,1592,
306,1592,"Basic probability. Discrete and continuous distributions. Sampling theory, confidence intervals, and hypothesis testing. Analysis of process data. Simple and multiple regression analysis. Emphasis on computer implementation. Credit for graduation will not be given for more than one of ISA 205, STA 261, STA 301, or STA 368."
306,1592,Prerequisite: MTH 151 and a high school course in computers or equivalent.
306,1592,ISA 211. Information Technology and Data Driven Decision Making in Business. (3)
306,1592,
306,1592,"Introduction to the concepts of information systems and analytics used to support organizations for the non-business major. Focus is on the critical information technology and systems impacting the operations of organizations in the digital world. Additionally, how organizations use business analytics to make data-driven decisions will be covered."
306,1592,ISA 225. Principles of Business Analytics. (3)
306,1592,
306,1592,"Provides a continuation of the study of data and its importance to analytical decision-making in business. Topics include: probability and classification, data visualization, two or more population inference, predictive modeling with simple and multiple regression analysis, business forecasting, data-mining. Emphasis on computer implementation, analysis of real data, and communication of results."
306,1592,Prerequisite: MTH 151 and ISA/STA 125.
306,1592,ISA 235. Information Technology and the Intelligent Enterprise. (3) (MPT)
306,1592,
306,1592,"Focuses on the strategic role of information technology and systems. Topics include: Challenges faced by managers in firms, understanding key technologies and how they help meet these challenges, and the processes, policies and procedures needed to manage technical and digital assets."
306,1592,Prerequisite: BUS 101 and CSE 148.
306,1592,ISA 245. Database Systems and Data Warehousing. (3) (MPT)
306,1592,
306,1592,"Provides an understanding of the importance of database systems in organizations. The course focuses on database concepts, design methodologies, database management systems, structured query language, implementation of database systems, and data warehousing."
306,1592,Prerequisite: ISA 235.
306,1592,ISA 277. Independent Studies. (0-5)
306,1592,
306,1592,ISA 281. Concepts in Business Programming. (3)
306,1592,
306,1592,"The course focuses on structuring, designing and developing data driven business applications. Emphasis is on the use of structured, object-oriented techniques, and using application libraries for data retrieval, logic development, and information presentation."
306,1592,ISA 291. Applied Regression Analysis in Business. (3) (MPT)
306,1592,
306,1592,"Multiple regression as related to analysis of business problems. Includes useful regression models, statistical inference (intervals and hypothesis tests) in regression, model building, regression assumptions, remedies for violations of assumptions, applications in experimental design, and time series analysis."
306,1592,Prerequisite: ISA 225 with a grade of C or better or ISA 205.
306,1592,ISA 301. Business Data Communications and Security. (3)
306,1592,
306,1592,"Introduces theory, concepts and applications of data communications technologies in a today’s business environment. It includes and introduction to personal, local and wide area network architectures as well as wired, wireless, and mobile technology standards employed in those architectures. The course also introduces the business issues related to network and data security and covers methodologies and technologies commonly employed to protect corporate data assets. Finally, the course explores emerging standards and other related management considerations such as cloud computing."
306,1592,Prerequisite: ISA 235.
306,1592,ISA 303. Enterprise Systems. (3) (MPT)
306,1592,
306,1592,"An introduction to enterprise systems such as enterprise resource planning (ERP), Supply Chain and customer relationship management (CRM) systems. Both managerial and technological considerations in the implementation and use of these systems within businesses will be explored in depth."
306,1592,Prerequisite: ISA 235.
306,1592,"ISA 305. Information Technology, Risk Management, Security and Audit. (3)"
306,1592,
306,1592,"The foundations of information technology risk management, security and assurance including the principles of which managerial strategy can be formulated and technical solutions can be selected."
306,1592,Prerequisites: ISA 235 or equivalent; ACC 221; or permission of instructor.
306,1592,ISA 321. Quantitative Analysis of Business Problems. (3) (MPT)
306,1592,
306,1592,"Examination of business problems from a quantitative model building point of view. Selected models from management science, including linear and nonlinear programming and simulation. Methodologies combined with those from prerequisite courses."
306,1592,Prerequisite: ISA 291 or ECO 311 or STA 463/STA 563.
306,1592,ISA 333. Nonparametric Statistics. (3) (MPT)
306,1592,
306,1592,"Applied statistical techniques useful in estimating parameters of a business population whose underlying distribution is unknown. Chi-square, sign, rank, and runs tests included."
306,1592,Prerequisite: ISA 205 or equivalent.
306,1592,Cross-listed with STA.
306,1592,ISA 340. Internship. (0-20)
306,1592,
306,1592,"Available to Farmer School of Business (FSB) majors and minors. Available for 0 credit hour during spring, summer and fall terms. Available for 1 credit hour during summer terms only. For one hour of credit, student must secure a sponsoring FSB faculty member within his/her major or minor to supervise the internship and accompanying required internship reflection paper. ISA 340 is not available during winter term. Students are to work through their respective academic departments to enroll in the course. Credit/no credit only. Note: FSB students may earn a maximum 2 credit hours toward graduation for BLS/BUS/ECO/ESP/FIN/ISA/MGT/MKT 340."
306,1592,Prerequisite: 55 earned hours and permission of department.
306,1592,ISA 365. Statistical Monitoring and Design of Experiments. (3)
306,1592,
306,1592,Introduction to statistical methods for monitoring process data and data streams. Introduction to experimental design with applications in business analytics. ISA 205 or STA 363 or STA 368 or STA 301 or equivalent.
306,1592,Cross-listed with STA 365.
306,1592,ISA 377. Independent Studies. (0-5)
306,1592,
306,1592,ISA 385. Applications of Electronic Commerce Technology. (3) (MPT)
306,1592,
306,1592,"Examines the critical business issues, technological infrastructure, and contemporary information systems applications required to carry out electronic commerce. Key interactions include business-to-business and business-to-consumer transactions."
306,1592,Prerequisite: ISA 235.
306,1592,ISA 387. Designing Business Systems. (3)
306,1592,
306,1592,"Introduces contemporary approaches for planning, evaluating, and acquiring business software applications such as development, outsourcing, and purchase. Provides an understanding of the business and development environment, the application life cycle, methods, techniques, and tools used today."
306,1592,Co-requisite: ISA 245 or CSE 385.
306,1592,ISA 401/ISA 501. Business Intelligence and Data Visualization. (3)
306,1592,
306,1592,"An introduction to the use of business intelligence and data visualization in organizations, with emphasis on how information is gathered, stored, analyzed, and used. Topics covered include business intelligence, data warehousing, data visualization, and data mining."
306,1592,Prerequisite: ISA 245 or CSE 385.
306,1592,ISA 403. Building Web and Mobile Business Applications. (3)
306,1592,
306,1592,A second course in the design and development of business applications for mobile and the web. It follows the data driven business programming prerequisite ISA 281 and focuses on delivering scalable web and web based mobile applications by using client and server side technologies.
306,1592,Prerequisites: ISA 281 and ISA 245 or CSE 385.
306,1592,ISA 405. Information Security. (3)
306,1592,
306,1592,"Introduces the broad foundational topics of information security such as threats, vulnerabilities, encryption, controls, privacy issues. An in-depth coverage of organizational security concepts such as governance, policy, risk management frameworks, business continuity planning, security compliance, ethics etc. Concepts are covered using both case studies and cyber security tools. Finally the course will explore emerging standards and managerial issues in security."
306,1592,Prerequisites: ISA 301 or permission of instructor.
306,1592,ISA 406. IT Project Management. (3)
306,1592,
306,1592,"Information technology project management theories, techniques, and software tools are taught. Focus is on the problems and methods of conduction projects with special attention to modern information technology and software implementation projects."
306,1592,Prerequisites: ISA 387 or CSE 201.
306,1592,ISA 414/ISA 514. Managing Big Data. (3)
306,1592,
306,1592,"This course provides an introduction to the storage, retrieval and analysis of unstructured and big data. Topics include web analytics, text processing, text analytics such as sentiment analysis, and trend detection in unstructured data. The course will cover and use frameworks that use distributed computing, cloud-based systems for analyzing business information data that contain both structured and unstructured data. Managing big data in organizations, and visualizing big data is introduced."
306,1592,"Prerequisites: ISA 245 or CSE 385 and one of (ISA 281, ISA 401/ISA 501, ISA 491/ISA 591, STA 402/STA 502, STA 404/STA 504); or permission of instructor."
306,1592,ISA 432. Survey Sampling in Business. (3) (MPT)
306,1592,
306,1592,"Survey sampling with application to problems of business research. Simple random sampling, systematic sampling, stratified random sampling, ratio estimation, and cluster sampling."
306,1592,"Prerequisite: ECO 311, ISA 291, STA 363, STA 401/STA 501 or STA 463/STA 563 or permission of instructor."
306,1592,Cross-listed with STA.
306,1592,ISA 444. Business Forecasting. (3) (MPT)
306,1592,
306,1592,"Applied techniques useful in analyzing and forecasting business time series. Emphasis on Box/Jenkins methodology. Time series regression with autocorrelated errors, exponential smoothing, and classical decomposition are also discussed."
306,1592,"Prerequisite: ECO 311, ISA 291 or STA 463/STA 563."
306,1592,ISA 447. Analysis of Multivariate Business Data. (3)
306,1592,
306,1592,"Introduction to multivariate data analysis as applied to business problems in which many variables play an important role. Exploratory data, discriminant, classification, factor, and cluster analysis; multidimensional scaling, and other related techniques."
306,1592,ISA 477. Independent Studies. (0-5)
