ID,UNIVERSITY,CARNEGIE,DEGREE LEVEL,DEGREE,YEAR STARTED,REMOVE?,URL,CATEGORY,DEGREE RECODED,DATA SCIENCE,DEPARTMENT,DEPARTMENT RECODED,ONLINE,ON CAMPUS,COUNTRY,STATE,CITY,DOCS MADE?,CONTACT EMAIL,CONTACT NAME,ETHICS COURSE,ETHICS REQ,SKILLS,COURSES,MISSION,Notes,,# of COURSES
545,Arizona State University,R2,M,Master of Science in Computer Science- Big Data Systems,,,https://cidse.engineering.asu.edu/graduate-computer-science/,Data,Data Science,FALSE,"School of Computing, Information & Decision Systems Engineering",Interdisciplinary,,,US,AZ,Tempe,T,,,,,T,T,T,,,TRUE
546,University of Arkansas,R1,C,M.S. in Statistics and Analytics,2014,,https://catalog.uark.edu/graduatecatalog/programsofstudy/statisticsandanalyticsstan/,Math,Data Analytics,FALSE,The Graduate School,Other,,,US,AR,Fayetteville,T,,,,,F,T,T,,,TRUE
548,University at Albany,R1,M,M.S. in Data Science,2017,,https://www.albany.edu/graduatebulletin/data_science_ms_degree.php,Data,Data Science,TRUE,College of Arts & Sciences-Department of Mathematics and Statistics,Mathematics/Statistics,,,US,NY,Albany,T,,,,,T,T,T,,,TRUE
550,Auburn University,R1,M,Master of Science in Data Science and Engineering,,,https://www.eng.auburn.edu/comp/academics/graduate/index.html,Data,Data Science,TRUE,Samuel Ginn College of Engineering,Business/Management,,,US,AL,Auburn,T,,,,,T,T,T,,,TRUE
552,Augusta University,R3,M,Master of Science in Biostatistics and Data Science,,,https://www.augusta.edu/mcg/dphs/bds/,Bio,Data Science,TRUE,Medical College of Georgia Department of Population Health Sciences,Health Informatics,,,US,GA,Augusta,T,,,,,T,T,T,,,FALSE
555,Bay Path University,M1,M,Master of Science in Applied Data Science,2017,,https://www.baypath.edu/academics/graduate-programs/applied-data-science-ms/,Data,Data Science,TRUE,Graduate School,Data Science,,,US,MA,Longmeadow,T,,,,,T,T,F,,,TRUE
556,Bellevue University,M1,M,M.S. in Data Science,2018,,https://www.bellevue.edu/degrees/master/data-science-ms/,Data,Data Science,TRUE,"Business, Management, and Leadership",Business/Management,,,US,NE,Bellevue,T,,,,,T,T,T,,,TRUE
561,Boston University,R1,M,M.S. in Business Analytics,2019,,http://www.bu.edu/questrom/degree-programs/ms-in-business-analytics/,Business,Business Analytics,FALSE,Questrom School of Business,Business/Management,,,US,MA,Boston,T,,,,,T,T,T,,,TRUE
562,Brandeis University,R1,M,M.S. in Business Analytics,2018,,https://www.brandeis.edu/global/academics/msba/index.html,Business,Business Analytics,FALSE,International Business School,Business/Management,,,US,MA,Waltham,T,,,,,T,T,F,,,TRUE
564,Brown University,R1,D,Doctor of Philosophy in Big Data/Data Science/Data-Centric Systems,,,https://www.brown.edu/initiatives/data-science/doctoral-certificate-data-science,Data,Data Science,TRUE,Computer Science,Computer Science,,,US,RI,Providence,T,,,,,F,T,T,,,TRUE
566,California University of Pennsylvania,M1,C,SAS Data Science Certificate,,,https://www.calu.edu/academics/undergraduate/certificate/sas-data-certificate/index.aspx,Data,Data Science,TRUE,Graduate Programs,Data Science,,,US,PA,California,T,,,,,T,T,F,,,FALSE
568,California State University – Fullerton,M1,M,Master of Science in Information Technology – Data Science,,,https://catalog.fullerton.edu/preview_program.php?catoid=16&poid=7843&returnto=1926,Data,Data Science,TRUE,Mihaylo College of Business & Economics,Business/Management,,,US,CA,Fullerton,T,,,,,T,T,T,,,TRUE
571,"University of California, Irvine",R1,M,M.S. in Business Analytics,2017,,https://merage.uci.edu/programs/masters/master-science-business-analytics/index.html,Business,Business Analytics,FALSE,"University of California,Irvine,Merage School of Business",Business/Management,,,US,CA,Irvine,T,,,,,T,T,F,,,TRUE
572,"University of California, Riverside",R1,M,Master of Science in Engineering-Data Science,,,https://engineeringonline.ucr.edu/data-science/,Data,Data Science,TRUE,Bourns College of Engineering,Engineering (general),,,US,CA,Riverside,T,,,,,T,T,T,https://engineeringonline.ucr.edu/data-science/data-science-curriculum/,,FALSE
573,"University of California, Los Angeles",R1,M,M.S.E. in Data Science Engineering,2016,,https://www.msol.ucla.edu/data-science-engineering/,Data,Data Science,TRUE,"University of California,Los Angeles,Samueli School of Engineering",Engineering (general),,,US,CA,Los Angeles,T,,,,,T,T,T,,,TRUE
574,Canisius College,M1,M,M.S. in Data Analytics,2018,,https://www.canisius.edu/academics/programs/data-analytics,Data,Data Analytics,FALSE,Data Analytics,Data Science,,,US,NY,Buffalo,T,,,,,T,T,T,,,TRUE
575,Carnegie Mellon University,R1,M,M.S. in Business Analytics,2018,,https://analytics.tepper.cmu.edu/,Business,Business Analytics,FALSE,Tepper School of Business,Business/Management,,,US,PA,Pittsburgh,T,,,,,T,T,F,,,TRUE
576,Case Western Reserve University,R1,M,M.S.M. in Business Analytics,2016,,https://weatherhead.case.edu/degrees/masters/ms-management/business-analytics/,Business,Business Analytics,FALSE,Weatherhead School of Management,Business/Management,,,US,OH,Cleveland,T,,,,,T,T,T,,,TRUE
577,University of Central Florida,R1,C,Graduate Certificate in SAS Data Mining,,,https://sciences.ucf.edu/statistics/dms/programs-2/,Data,Data Mining,FALSE,Department of Statistics,Mathematics/Statistics,,,US,FL,Orlando,T,,,,,T,T,T,,,TRUE
578,University of Central Florida,R1,M,Master of Science in Data Analytics,2016,,https://www.ucf.edu/degree/data-analytics-ms/,Data,Data Analytics,FALSE,College of Engineering & Computer Science,Interdisciplinary,,,US,FL,Orlando,T,,,,,T,T,T,,,TRUE
579,University of Cincinnati,R1,C,Graduate Certificate in Data Analytics,,,https://business.uc.edu/academics/graduate-certificates/data-analytics.html,Data,Data Analytics,FALSE,Carl H. Linder College of Business,Business/Management,,,US,OH,Cincinnati,T,,,,,T,T,T,,,TRUE
580,University of Cincinnati,R1,D,Doctor of Philosophy in Biostatistics – Big Data,,,http://med.uc.edu/eh/divisions/bio/programs/phd-biostatistics-big-data-track,Bio,Other,FALSE,College of Medicine – Department of Environmental Health,Health Informatics,,,US,OH,Cincinnati,T,,,,,T,T,T,,,TRUE
581,City University of New York,R1,M,M.S. in Data Science,2018,,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Masters-Programs/Data-Science,Data,Data Science,TRUE,Department of Mathematics,Mathematics/Statistics,,,US,NY,New York,T,,,,,T,T,T,,,TRUE
582,City University of New York,R1,M,M.S. in Data Science and Data Engineering,2018,,https://www.ccny.cuny.edu/dse,Data,Data Science,TRUE,"City University of New York,City College of New York,Grove School of Engineering",Engineering (general),,,US,NY,New York,T,,,,,T,T,T,,,TRUE
584,Clark University,R2,M,M.S. in Business Analytics,2017,,https://www.clarku.edu/academics/graduate/programs/masters/business-analytics/,Business,Business Analytics,FALSE,Graduate School of Management,Business/Management,,,US,MA,Worcester,T,,,,,T,T,T,,,TRUE
585,Clarkson University,R2,M,Master of Science in Healthcare Data Analytics,,,https://www.clarkson.edu/graduate/healthcare-data-analytics,Health,Data Analytics,FALSE,School of Business,Business/Management,,,US,NY,Potsdam,T,,,,,T,T,T,,,TRUE
586,Clarkson University,R2,M,M.S. in Data Analytics,2015,,https://www.clarkson.edu/graduate/data-analytics,Data,Data Analytics,FALSE,"Clarkson University,School of Arts and Sciences,School of Business,and Coulter School of Engineering",Business/Management,,,US,NY,Potsdam,T,,,,,T,T,T,,,TRUE
587,Clemson University/Medical University of South Carolina,R1,M,Master of Science in Biomedical Data Science and Informatics,,,https://www.clemson.edu/graduate/academics/program-details.html?m_id=joint-BDSI,Bio,Data Science,TRUE,Graduate School,Other,,,US,SC,Clemson,T,,,,,T,T,T,,,TRUE
589,College of Saint Elizabeth,M2,M,M.S. in Data Analytics,2017,,https://www.cse.edu/academics/aas/data-analytics,Data,Data Analytics,FALSE,School of Arts and Sciences,Interdisciplinary,,,US,NJ,Morristown,T,,,,,T,T,T,,,FALSE
590,College of Saint Rose,M1,M,M.S. in Business Analytics,2017,,https://www.strose.edu/business-analytics-ms/,Business,Business Analytics,FALSE,Huether School of Business,Business/Management,,,US,NY,Albany,T,,,,,T,T,T,,,TRUE
591,College of William & Mary,R2,M,M.S. in Business Analytics,2015,,https://online.mason.wm.edu/msba,Business,Business Analytics,FALSE,Mason School of Business,Business/Management,,,US,VA,Williamsburg,T,,,,,T,T,T,,,FALSE
592,University of Colorado Boulder,R1,M,Professional Master of Science in Computer Science-Data Science and Engineering,,,https://www.colorado.edu/cs/current-students/graduate-students/ms-degree/course-based-professional-ms-degree-requirements,Data,Data Science,TRUE,Computer Science,Computer Science,,,US,CO,Boulder,T,,,,,T,T,T,,,TRUE
594,Columbia University,R1,C,Certification of Professional Achievement in Data Science,,,https://datascience.columbia.edu/certification,Data,Data Science,TRUE,Data Science Institute,Data Science,,,US,NY,New York,T,,,,,T,T,T,,,TRUE
595,Columbia University,R1,M,M.S. in Business Analytics,2018,,https://msba.engineering.columbia.edu/,Business,Business Analytics,FALSE,Columbia Engineering and Columbia Business School,Interdisciplinary,,,US,NY,New York,T,,,,,T,T,T,,,TRUE
596,Columbia University,R1,M,M.S. in Applied Analytics,2016,,https://sps.columbia.edu/academics/masters/applied-analytics,Data,Other,FALSE,School of Professional Studies,Other,,,US,NY,New York,T,,,,,F,T,T,,,TRUE
597,Cornell University,R1,M,M.Eng. concentration in Data Analytics,2010,,https://www.orie.cornell.edu/orie/programs/meng-degree-ithaca,Data,Data Analytics,FALSE,Cornell University. School of Operations Research & Information Engineering,Interdisciplinary,,,US,NY,Ithaca,T,,,,,T,T,T,,,TRUE
598,CUNY College of Staten Island,M1,C,Advanced Certificate in Business Analytics of Large-Scale Data,,,https://csicuny.smartcatalogiq.com/en/current/Graduate-Catalog/Graduate-Programs-Disciplines-and-Offerings-in-Selected-Disciplines/Business-Analytics-of-Large-Scale-Data-Advanced-Certificate,Business,Business Analytics,FALSE,School of Business,Business/Management,,,US,NY,Staten Island,T,,,,,F,T,T,,,TRUE
599,CUNY School of Professional Studies,R1,M,Master of Science in Data Science,,,https://sps.cuny.edu/academics/graduate/master-science-data-science-ms,Data,Data Science,TRUE,Graduate Programs,Other,,,US,NY,New York,T,,,,,T,T,T,,,TRUE
602,Dartmouth College,R1,M,Master of Science in Quantitative Biomedical Sciences- Health Data Science,,,https://geiselmed.dartmouth.edu/qbs/,Health,Data Science,TRUE,Geisel School of Medicine,Health Informatics,,,US,NH,Dartmouth,T,,,,,T,T,T,,,TRUE
603,Davenport University,M1,C,Graduate Certificate in Data Analytics,,,https://www.davenport.edu/graduate-student/certifications/data-analytics,Data,Data Analytics,FALSE,College of Arts & Sciences,Interdisciplinary,,,US,MI,Grand Rapids,T,,,,,T,T,T,,,TRUE
604,Davenport University,M1,M,Master of Science in Data Analytics,,,https://www.davenport.edu/academics/areas/arts-and-sciences/master-science-data-analytics,Data,Data Analytics,FALSE,College of Arts & Sciences,Interdisciplinary,,,US,MI,Grand Rapids,T,,,,,T,T,T,,,TRUE
609,University of Denver,R2,M,M.S. in Data Science,2017,,https://ritchieschool.du.edu/academics-education/gr-programs/ms-data-science,Data,Data Science,TRUE,Ritchie School of Engineering and Computer Science,Interdisciplinary,,,US,CO,Denver,T,,,,,T,T,T,,,TRUE
610,DePaul University,R2,M,Master of Science in Applied Statistics – Data Science,,,https://csh.depaul.edu/academics/mathematical-sciences/graduate/applied-statistics-ms/Pages/default.aspx,Math,Data Science,TRUE,College of Science & Health,Interdisciplinary,,,US,IL,Chicago,T,,,,,T,T,T,,,FALSE
611,Drexel University,R2,M,M.S. in Data Science,2018,,https://drexel.edu/cci/academics/graduate-programs/ms-in-data-science/,Data,Data Science,TRUE,College of Computing and Informatics,Interdisciplinary,,,US,PA,Philadelphia,T,,,,,T,T,T,,,TRUE
613,Duke University,R1,M,Master in Interdisciplinary Data Science,2018,,https://datascience.duke.edu/,Data,Data Science,TRUE,Information Initiative at Duke and the Social Science Research Institute,Information,,,US,NC,Durham,T,,,,,T,T,T,,,TRUE
615,Duke University,R1,C,Professional Certificate in Big Data and Data Science,,,https://learnmore.duke.edu/certificates/big-data-and-data-science-online-program,Data,Data Science,TRUE,Continuing Studies,Other,,,US,NC,Durham,T,,,,,T,T,T,,,TRUE
625,Emory University,R1,M,Master of Science in Computer Science - Data Science concentration,,,http://www.cs.emory.edu/graduate/degrees/,Data,Data Science,TRUE,Computer Science and Informatics,Interdisciplinary,,,US,GA,Atlanta,T,,,,,F,T,T,,,FALSE
626,Emory University,R1,M,M.S. in Business Analytics,2017,,https://goizueta.emory.edu/msba,Business,Business Analytics,FALSE,Goizueta Business School,Business/Management,,,US,GA,Atlanta,T,,,,,T,T,T,,,TRUE
629,Fairfield University,M1,M,MS in Business Analytics,2015,,https://www.fairfield.edu/graduate-and-professional-studies/charles-f-dolan-school-of-business/masters-business-analytics/,Business,Business Analytics,FALSE,Dolan School of Business,Business/Management,,,US,CT,Fairfield,T,,,,,T,T,T,,,FALSE
630,Fitchburg State University,M1,M,Master of Science in Computer Science-Data Science,,,https://www.fitchburgstate.edu/academics/graduate-studies/graduate-programs/computer-science/data-science-concentration/,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,US,MA,Fitchburg,T,,,,,T,T,T,,,TRUE
631,Florida Atlantic University,R2,C,Graduate Certificate in Big Data Analytics,,,https://business.fau.edu/masters-phd/master-of-science/ms-in-information-technology-management/itm/big-data-analytics-graduate-certificate/#.V-qPHJMrKRt,Data,Data Analytics,FALSE,College of Business,Business/Management,,,US,FL,Boca Raton,T,,,,,T,T,T,,,TRUE
632,Florida Institute of Technology,R2,C,Graduate Certificate in Data Science,,,http://catalog.fit.edu/preview_program.php?catoid=5&poid=2115&returnto=138,Data,Data Science,TRUE,School of Computing,Computer Science,,,US,FL,Melbourne,T,,,,,F,T,T,,,TRUE
633,Florida International University,R1,M,M.S. in Data Science,2017,,https://www.cis.fiu.edu/academics/degrees/graduate/master-of-science-in-data-science/,Data,Data Science,TRUE,School of Computing and Information Sciences,Information,,,US,FL,Miami,T,,,,,F,T,T,,,TRUE
634,Florida State University,R1,M,M.S. in Business Analytics,2018,,https://business.fsu.edu/msba,Business,Business Analytics,FALSE,College of Business,Business/Management,,,US,FL,Tallahassee,T,,,,,F,T,T,,,TRUE
635,Florida State University,R1,M,Master of Science in Statistics-Statistical Data Science,,,https://stat.fsu.edu/graduate-program/master-science-degree,Math,Data Science,TRUE,Department of Statistics,Mathematics/Statistics,,,US,FL,Tallahassee,T,,,,,F,T,T,,,TRUE
636,Fordham University,R2,M,M.S. in Data Analytics,2016,,https://www.fordham.edu/info/25661/master_of_science_in_data_analytics,Data,Data Analytics,FALSE,Graduate School of Arts and Sciences,Interdisciplinary,,,US,NY,Bronx,T,,,,,T,T,T,,,TRUE
637,George Mason University,R1,B,Computational and Data Sciences,,,https://catalog.gmu.edu/colleges-schools/science/computational-data-sciences/computational-data-sciences-bs/,Data,Data Science,TRUE,Computational and Data Sciences,Data Science,,,US,VA,Fairfax,T,,,,,T,T,T,,,FALSE
638,George Mason University,R1,C,Graduate Certificate in Data Science,,,https://catalog.gmu.edu/colleges-schools/science/computational-data-sciences/data-science-graduate-certificate/,Data,Data Science,TRUE,Computational and Data Sciences,Data Science,,,US,VA,Fairfax,T,,,,,T,T,T,,,FALSE
639,George Mason University,R1,C,Graduate Certificate in Data Analytics,,,https://catalog.gmu.edu/colleges-schools/engineering/data-analytics-graduate-certificate/,Data,Data Analytics,FALSE,Volgenau School of Engineering,Engineering (general),,,US,VA,Fairfax,T,,,,,T,T,T,,,FALSE
641,George Washington University,R1,M,M.S. in Business Analytics,2013,,https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Business,Business Analytics,FALSE,School of Business,Business/Management,,,US,DC,"Washington, DC",T,,,,,T,T,T,,,TRUE
642,George Washington University,R1,C,Graduate Certificate in Data Science,,,https://datasci.columbian.gwu.edu/graduate-certificate,Data,Data Science,TRUE,Columbian College of Arts & Sciences,Interdisciplinary,,,US,DC,"Washington, DC",T,,,,,T,T,T,,,TRUE
643,Georgetown University,R1,M,Master of Data Science for Public Policy,2018,,https://mccourt.georgetown.edu/master-of-science-in-data-science-for-public-policy/,Social,Data Science,TRUE,McCourt School of Public Policy,Other,,,US,DC,"Washington, DC",T,,,,,T,T,T,,,TRUE
644,Georgetown University,R1,C,Certificate in Data Science,,,https://scs.georgetown.edu/programs/375/certificate-in-data-science/how-to-apply,Data,Data Science,TRUE,School of Continuing Studies,Other,,,US,DC,"Washington, DC",T,,,,,T,T,T,,,TRUE
645,Georgia Institute of Technology,R1,M,Online M.S. in Analytics,2017,,https://pe.gatech.edu/degrees/analytics,Data,Business Analytics,FALSE,Professional Education,Other,,,US,GA,Atlanta,T,,,,,T,T,T,,,TRUE
646,Georgia Institute of Technology,R1,M,M.S. in Analytics,2014,,https://www.analytics.gatech.edu/,Data,Data Analytics,FALSE,"Georgia Institute of Technology,Colleges of Engineering,Business and Computing",Interdisciplinary,,,US,GA,Atlanta,T,,,,,T,T,T,,,TRUE
